cpu_percent,memory_percent,restart_count,response_time_ms,error_rate_percent,pod_phase,pod_phase_encoded,container_ready,oom_killed,network_errors,disk_pressure,pod_state_label
33.02,42.66,0,398.15,0.45,Running,0,1,0,2,0,Normal
83.78,83.61,2,2086.56,6.55,Running,0,1,1,16,0,SLA_Violation
87.2,92.57,5,2098.41,9.99,Pending,1,0,0,31,0,SLA_Violation
94.19,92.01,10,3000.0,33.84,CrashLoopBackOff,3,0,1,54,1,Failed
37.37,32.19,0,305.36,0.76,Running,0,1,0,0,0,Normal
14.37,29.71,0,363.54,0.0,Running,0,1,0,1,0,Normal
32.94,21.43,0,337.31,0.48,Running,0,1,0,2,0,Normal
13.85,46.65,0,241.23,0.09,Running,0,1,0,2,0,Normal
73.6,84.19,2,1195.25,3.56,Pending,1,1,0,5,0,Warning
34.29,41.93,2,314.12,0.32,Running,0,1,0,2,0,Normal
21.72,35.86,0,214.23,0.0,Running,0,1,0,3,0,Normal
87.62,92.52,4,2000.0,5.0,Pending,1,0,1,29,1,SLA_Violation
36.19,55.57,0,301.66,0.14,Running,0,1,0,2,0,Normal
28.17,48.75,0,248.32,0.1,Running,0,1,0,0,0,Normal
82.1,83.23,5,2561.34,10.25,Running,0,0,0,37,0,SLA_Violation
33.23,32.48,0,276.66,0.0,Running,0,1,0,3,0,Normal
38.83,34.22,0,285.56,2.0,Running,0,1,0,0,0,Normal
32.99,27.48,0,265.89,1.07,Running,0,1,0,3,0,Normal
72.91,65.0,2,1775.77,2.83,Running,0,1,0,7,0,Warning
96.24,93.4,3,2276.34,9.56,Running,0,1,0,11,1,SLA_Violation
30.68,43.53,1,338.78,0.08,Running,0,1,0,0,0,Normal
23.56,45.3,0,273.22,0.3,Running,0,1,0,1,0,Normal
79.27,90.12,5,3531.26,5.0,Pending,1,1,1,22,0,SLA_Violation
95.07,94.68,3,0.0,14.38,Unknown,4,0,0,64,0,Failed
96.28,98.94,3,0.0,50.9,Unknown,4,0,1,58,1,Failed
88.48,89.63,3,2597.19,6.29,Running,0,1,0,14,0,SLA_Violation
3.52,95.67,3,0.0,14.93,CrashLoopBackOff,3,0,1,22,0,Failed
41.4,48.17,0,290.55,0.0,Running,0,1,0,3,0,Normal
67.14,85.38,2,1493.14,2.5,Running,0,1,0,6,0,Warning
81.97,92.2,4,2773.37,6.52,Running,0,0,0,39,1,SLA_Violation
26.33,31.08,0,226.21,1.31,Running,0,1,0,2,0,Normal
26.78,47.17,1,421.71,1.0,Running,0,1,0,1,0,Normal
25.68,39.04,0,298.06,0.05,Running,0,1,0,1,0,Normal
74.59,65.57,1,1856.3,3.04,Running,0,0,1,13,0,Warning
73.61,77.27,2,1422.33,4.09,Running,0,1,0,11,0,Warning
82.15,92.36,3,2000.0,7.25,Pending,1,0,1,27,0,SLA_Violation
49.39,25.0,0,245.78,0.76,Running,0,1,0,3,0,Normal
31.8,38.51,0,339.13,0.82,Running,0,1,0,0,0,Normal
7.05,94.03,3,0.0,44.0,Failed,2,0,0,97,1,Failed
84.2,83.13,2,3053.54,6.76,Pending,1,0,0,25,0,SLA_Violation
90.0,92.86,10,4909.47,28.32,Failed,2,0,1,81,1,Failed
73.52,80.68,2,1369.35,4.01,Running,0,1,0,7,0,Warning
69.92,80.91,1,1684.61,2.56,Running,0,1,0,4,0,Warning
91.52,85.32,4,2904.03,7.73,Running,0,1,0,11,0,SLA_Violation
48.38,32.77,0,272.05,0.49,Running,0,1,0,2,0,Normal
69.57,81.4,2,1015.11,2.45,Running,0,1,0,6,0,Warning
78.59,92.75,3,3355.31,6.79,Pending,1,0,0,36,0,SLA_Violation
83.99,88.35,4,3080.94,5.15,Running,0,0,0,14,1,SLA_Violation
32.38,44.75,1,340.09,0.59,Running,0,1,0,0,0,Normal
80.01,65.0,2,1703.36,2.85,Running,0,0,0,3,0,Warning
78.0,90.56,2,3186.83,6.73,Pending,1,1,0,21,0,SLA_Violation
79.62,87.9,3,1894.47,5.14,Pending,1,1,0,11,0,Warning
37.42,35.75,0,171.84,0.38,Running,0,1,0,2,0,Normal
65.25,90.0,1,1447.23,3.62,Running,0,1,0,5,0,Warning
35.51,35.44,0,435.6,0.19,Running,0,1,0,1,0,Normal
73.56,69.06,1,1103.99,2.89,Running,0,1,0,9,0,Warning
29.63,30.71,0,244.61,0.0,Running,0,1,0,2,0,Normal
71.34,65.0,2,1728.02,3.58,Running,0,0,0,4,0,Warning
15.42,31.91,0,239.83,0.66,Running,0,1,0,0,0,Normal
93.04,80.0,2,2557.51,6.68,Pending,1,0,0,37,1,SLA_Violation
6.07,91.99,4,0.0,17.04,CrashLoopBackOff,3,0,1,54,0,Failed
40.76,35.21,1,452.1,0.47,Running,0,1,0,0,0,Normal
22.92,19.86,1,155.75,0.0,Running,0,1,0,0,0,Normal
7.54,88.68,6,0.0,20.17,CrashLoopBackOff,3,0,0,40,1,Failed
73.17,87.9,2,1769.05,3.23,Running,0,1,0,14,0,Warning
0.0,92.12,5,0.0,15.13,Failed,2,0,1,29,0,Failed
84.21,88.38,5,2387.57,5.7,Running,0,0,0,18,1,SLA_Violation
31.69,39.42,0,212.77,1.21,Running,0,1,0,3,0,Normal
29.01,35.19,0,356.66,0.62,Running,0,1,0,3,0,Normal
39.53,37.87,0,251.01,0.68,Running,0,1,0,1,0,Normal
78.14,88.54,2,2483.39,6.58,Running,0,0,1,33,0,SLA_Violation
28.71,16.18,0,256.1,0.55,Running,0,1,0,2,0,Normal
31.6,24.72,0,401.26,0.07,Running,0,1,0,0,0,Normal
39.69,39.27,0,248.3,1.39,Running,0,1,0,3,0,Normal
62.45,82.35,2,1800.17,2.83,Running,0,1,0,12,0,Warning
43.92,32.5,0,323.1,0.63,Running,0,1,0,2,0,Normal
28.66,43.11,0,363.48,0.0,Running,0,1,0,1,0,Normal
82.43,65.0,1,1809.76,4.63,Running,0,1,0,10,0,Warning
19.09,30.89,0,211.54,0.39,Running,0,1,0,2,0,Normal
26.92,42.8,0,404.82,1.2,Running,0,1,0,2,0,Normal
3.95,88.27,5,0.0,34.65,CrashLoopBackOff,3,0,0,20,1,Failed
46.16,22.66,0,252.6,0.49,Running,0,1,0,2,0,Normal
32.8,26.9,0,333.92,0.26,Running,0,1,0,1,0,Normal
29.86,40.46,0,300.51,0.28,Running,0,1,0,1,0,Normal
28.9,34.12,0,270.4,0.37,Running,0,1,0,3,0,Normal
99.8,93.82,6,5696.95,21.66,CrashLoopBackOff,3,0,0,68,0,Failed
92.04,89.85,3,2446.35,7.9,Unknown,4,1,1,15,1,SLA_Violation
60.0,65.99,3,1141.82,3.64,Running,0,1,0,7,0,Warning
47.33,57.31,0,351.04,0.75,Running,0,1,0,3,0,Normal
60.0,70.66,1,1263.66,2.88,Running,0,1,0,9,0,Warning
28.32,30.28,2,141.66,0.87,Running,0,1,0,3,0,Normal
63.42,76.91,2,2122.22,2.58,Pending,1,0,0,3,0,Warning
4.7,32.14,1,388.08,1.48,Running,0,1,0,0,0,Normal
17.7,39.97,0,262.78,0.45,Running,0,1,0,2,0,Normal
56.44,19.97,0,320.3,0.73,Running,0,1,0,3,0,Normal
98.26,96.23,6,4608.35,27.69,Failed,2,0,0,86,1,Failed
69.25,79.97,1,1389.12,3.88,Running,0,1,0,14,0,Warning
29.71,46.26,0,295.89,0.0,Running,0,1,0,0,0,Normal
42.62,25.94,1,247.7,0.2,Running,0,1,0,0,0,Normal
43.74,13.64,1,551.02,1.03,Running,0,1,0,1,0,Normal
32.23,34.45,0,322.84,0.76,Running,0,1,0,1,0,Normal
77.16,79.44,1,1526.87,3.3,Running,0,1,0,4,0,Warning
84.09,87.03,2,3066.89,8.19,Pending,1,0,1,15,1,SLA_Violation
78.0,91.28,3,2597.37,6.96,Running,0,1,0,24,0,SLA_Violation
26.11,46.24,0,375.8,0.11,Running,0,1,0,3,0,Normal
34.07,25.28,0,189.63,0.19,Running,0,1,0,1,0,Normal
38.62,44.53,0,341.05,0.86,Running,0,1,0,0,0,Normal
88.1,84.79,2,2715.96,8.6,Pending,1,0,0,13,1,SLA_Violation
78.03,84.51,1,1712.49,3.85,Running,0,1,0,10,0,Warning
80.56,74.79,2,1235.44,3.34,Running,0,1,0,10,0,Warning
80.53,84.62,4,2427.74,5.42,Running,0,0,0,14,0,SLA_Violation
26.92,16.06,0,317.06,0.5,Running,0,1,0,2,0,Normal
65.46,80.27,2,1781.27,1.89,Running,0,1,0,5,0,Warning
65.9,68.85,3,1218.03,4.33,Pending,1,1,0,7,0,Warning
28.06,32.35,0,139.69,0.82,Running,0,1,0,0,0,Normal
78.0,88.3,5,2638.69,9.72,Running,0,1,0,27,0,SLA_Violation
16.91,5.0,0,314.71,1.4,Running,0,1,0,3,0,Normal
92.43,89.05,3,2254.18,8.61,Running,0,0,1,17,0,SLA_Violation
20.26,39.76,0,340.44,1.03,Running,0,1,0,1,0,Normal
99.0,89.96,3,2245.52,6.95,Pending,1,1,0,28,0,SLA_Violation
78.0,84.53,4,2295.36,5.95,Running,0,0,0,33,0,SLA_Violation
31.52,26.78,0,389.68,0.5,Running,0,1,0,1,0,Normal
29.91,31.72,2,312.42,0.91,Running,0,1,0,3,0,Normal
21.33,28.42,1,275.7,0.0,Running,0,1,0,0,0,Normal
21.81,30.24,2,369.95,0.63,Running,0,1,0,1,0,Normal
31.94,43.51,0,289.01,0.7,Running,0,1,0,2,0,Normal
84.38,89.33,4,2208.62,5.0,Running,0,0,1,36,0,SLA_Violation
28.66,49.23,0,374.1,0.98,Running,0,1,0,2,0,Normal
81.89,75.71,1,1559.19,2.88,Pending,1,1,0,11,1,Warning
69.47,79.93,1,1861.17,3.36,Pending,1,1,1,7,1,Warning
25.5,35.01,1,348.1,0.0,Running,0,1,0,1,0,Normal
7.04,29.49,0,202.34,0.25,Running,0,1,0,1,0,Normal
84.11,85.73,4,3226.23,7.65,Running,0,0,0,23,0,SLA_Violation
33.0,41.22,0,208.89,1.02,Running,0,1,0,0,0,Normal
29.24,41.7,0,214.25,0.0,Running,0,1,0,2,0,Normal
38.18,38.76,0,227.84,0.07,Running,0,1,0,0,0,Normal
91.75,82.05,4,3321.34,5.2,Running,0,0,1,32,0,SLA_Violation
36.38,31.71,0,348.25,0.23,Running,0,1,0,1,0,Normal
5.2,90.99,5,5740.82,19.87,Failed,2,0,1,36,1,Failed
27.71,25.06,0,95.01,0.4,Running,0,1,0,0,0,Normal
54.13,42.85,0,298.46,0.37,Running,0,1,0,3,0,Normal
30.22,40.47,1,205.53,1.06,Running,0,1,0,1,0,Normal
37.15,42.18,0,335.08,0.51,Running,0,1,0,3,0,Normal
36.73,40.92,0,271.68,0.21,Running,0,1,0,1,0,Normal
95.31,90.04,10,0.0,26.65,Failed,2,0,1,30,0,Failed
95.15,95.98,5,4776.8,39.9,CrashLoopBackOff,3,0,0,31,1,Failed
13.99,26.72,0,291.74,0.0,Running,0,1,0,1,0,Normal
70.59,88.29,2,1506.27,3.73,Running,0,1,0,4,1,Warning
17.4,28.84,0,269.98,0.34,Running,0,1,0,0,0,Normal
42.82,40.58,0,211.08,0.62,Running,0,1,0,0,0,Normal
34.98,46.4,0,426.44,0.0,Running,0,1,0,2,0,Normal
21.89,22.42,0,281.28,0.73,Running,0,1,0,1,0,Normal
79.9,74.39,2,1404.05,3.65,Running,0,1,0,5,0,Warning
79.99,98.45,4,2000.0,7.37,Running,0,1,1,37,0,SLA_Violation
100.0,94.24,3,0.0,23.2,CrashLoopBackOff,3,0,1,37,0,Failed
82.98,65.0,1,1960.03,2.08,Running,0,1,0,14,0,Warning
83.4,85.85,5,2794.28,5.0,Running,0,0,0,22,0,SLA_Violation
34.62,55.24,1,190.95,0.59,Running,0,1,0,1,0,Normal
23.38,39.26,0,301.53,0.18,Running,0,1,0,3,0,Normal
75.9,89.43,1,1442.73,4.22,Pending,1,1,0,8,0,Warning
78.0,83.22,3,2736.2,9.97,Running,0,0,1,40,1,SLA_Violation
33.56,31.87,0,299.94,0.0,Running,0,1,0,0,0,Normal
36.05,43.82,0,263.83,0.26,Running,0,1,0,0,0,Normal
95.8,94.74,4,0.0,22.53,Unknown,4,0,1,71,0,Failed
69.13,69.82,2,1723.26,3.32,Running,0,1,0,6,1,Warning
23.51,48.21,0,413.57,0.2,Running,0,1,0,0,0,Normal
11.33,45.08,0,245.23,0.9,Running,0,1,0,1,0,Normal
10.3,43.93,0,203.11,0.87,Running,0,1,0,3,0,Normal
30.14,25.46,0,267.44,0.84,Running,0,1,0,0,0,Normal
31.06,40.84,0,458.12,0.0,Running,0,1,0,1,0,Normal
46.17,36.04,0,228.1,0.0,Running,0,1,0,0,0,Normal
28.11,44.22,1,289.8,1.26,Running,0,1,0,2,0,Normal
15.49,34.88,0,199.81,0.68,Running,0,1,0,2,0,Normal
90.32,85.9,2,2000.0,7.4,Pending,1,1,0,26,0,SLA_Violation
87.62,90.02,3,3117.89,5.0,Running,0,1,0,25,1,SLA_Violation
36.8,46.93,0,157.71,0.66,Running,0,1,0,0,0,Normal
4.59,96.39,3,0.0,18.24,Failed,2,0,1,21,0,Failed
30.34,24.13,0,213.13,0.84,Running,0,1,0,1,0,Normal
18.51,41.66,1,337.01,0.0,Running,0,1,0,0,0,Normal
66.58,84.55,3,1205.65,3.04,Running,0,1,0,9,1,Warning
34.62,42.83,0,279.88,0.2,Running,0,1,0,2,0,Normal
44.22,52.39,0,378.31,0.54,Running,0,1,0,0,0,Normal
21.92,26.7,0,341.8,0.71,Running,0,1,0,0,0,Normal
99.2,88.99,5,6051.95,15.02,Unknown,4,0,1,90,1,Failed
26.16,37.5,0,459.65,2.0,Running,0,1,0,2,0,Normal
88.64,87.08,2,2767.25,8.78,Running,0,0,1,34,0,SLA_Violation
13.98,95.92,4,5497.74,31.66,CrashLoopBackOff,3,0,0,64,1,Failed
75.37,81.71,1,1314.82,2.94,Running,0,1,0,14,0,Warning
19.0,39.4,0,362.31,0.73,Running,0,1,0,1,0,Normal
46.74,34.94,1,353.5,0.0,Running,0,1,0,1,0,Normal
82.68,91.48,2,2924.55,6.41,Unknown,4,0,0,32,1,SLA_Violation
29.28,19.82,0,271.44,0.95,Running,0,1,0,0,0,Normal
76.6,79.01,2,1514.93,3.51,Running,0,1,0,13,1,Warning
23.4,41.99,0,333.68,0.75,Running,0,1,0,2,0,Normal
93.42,99.39,6,4521.16,16.37,CrashLoopBackOff,3,0,0,45,0,Failed
89.16,86.04,2,3029.97,8.23,Running,0,1,0,13,0,SLA_Violation
97.05,99.85,4,5261.25,21.31,Failed,2,0,0,58,1,Failed
73.15,65.0,1,1622.6,2.47,Running,0,1,0,6,1,Warning
16.47,19.78,0,389.02,0.19,Running,0,1,0,2,0,Normal
45.34,29.64,2,163.41,0.0,Running,0,1,0,0,0,Normal
4.22,92.81,5,5160.02,30.02,Failed,2,0,0,37,0,Failed
41.17,49.48,0,271.22,0.0,Running,0,1,0,1,0,Normal
25.87,37.6,0,222.9,0.02,Running,0,1,0,2,0,Normal
74.75,74.61,3,1509.84,2.74,Running,0,1,1,4,0,Warning
27.7,25.76,1,371.22,1.02,Running,0,1,0,3,0,Normal
78.0,83.35,2,2000.0,5.7,Pending,1,0,0,40,0,SLA_Violation
29.17,20.5,0,226.25,0.0,Running,0,1,0,3,0,Normal
32.07,35.69,0,242.26,0.59,Running,0,1,0,3,0,Normal
24.53,32.28,0,433.88,1.17,Running,0,1,0,1,0,Normal
17.0,43.3,0,364.91,0.0,Running,0,1,0,1,0,Normal
38.19,50.38,0,210.2,0.04,Running,0,1,0,1,0,Normal
80.14,77.17,1,1665.44,3.84,Pending,1,1,0,9,0,Warning
33.91,21.74,1,383.79,1.08,Running,0,1,0,1,0,Normal
70.16,74.65,2,1040.67,4.01,Running,0,0,0,8,0,Warning
88.43,87.69,3,3062.18,6.33,Running,0,1,0,10,0,SLA_Violation
35.65,24.8,1,298.12,0.41,Running,0,1,0,2,0,Normal
32.25,31.3,2,289.48,0.91,Running,0,1,0,2,0,Normal
82.38,80.0,5,3374.79,9.76,Unknown,4,1,1,18,0,SLA_Violation
78.0,91.45,4,2248.51,7.53,Pending,1,0,0,35,0,SLA_Violation
3.83,91.86,4,4309.46,15.84,Failed,2,0,1,65,1,Failed
21.68,34.33,0,242.74,0.84,Running,0,1,0,1,0,Normal
83.9,70.36,1,1571.82,4.0,Pending,1,0,0,7,0,Warning
34.72,35.76,0,359.41,0.74,Running,0,1,0,1,0,Normal
17.62,43.69,0,370.98,0.12,Running,0,1,0,2,0,Normal
95.11,94.16,3,0.0,48.64,Pending,1,0,1,61,0,Failed
22.14,21.19,0,324.31,0.86,Running,0,1,0,1,0,Normal
83.61,95.27,4,2000.0,8.39,Pending,1,0,0,40,1,SLA_Violation
67.15,88.76,1,2097.75,2.73,Running,0,0,0,9,0,Warning
9.3,93.45,4,0.0,25.25,CrashLoopBackOff,3,0,1,65,0,Failed
60.0,74.89,1,1293.08,3.01,Running,0,1,0,14,0,Warning
93.66,81.72,3,2906.6,6.44,Pending,1,0,0,15,1,SLA_Violation
8.95,96.36,4,5570.61,34.68,Pending,1,0,0,29,0,Failed
94.01,90.66,10,4174.59,54.49,Unknown,4,0,1,62,1,Failed
42.45,21.49,0,194.2,0.74,Running,0,1,0,0,0,Normal
35.47,40.49,0,279.6,0.44,Running,0,1,0,0,0,Normal
33.28,35.86,0,122.46,0.39,Running,0,1,0,3,0,Normal
5.88,100.0,5,5367.48,21.86,CrashLoopBackOff,3,0,0,81,1,Failed
79.37,78.86,2,1626.03,4.11,Running,0,1,0,3,0,Warning
50.57,23.69,1,337.89,0.04,Running,0,1,0,0,0,Normal
35.56,25.81,1,266.61,0.35,Running,0,1,0,1,0,Normal
90.85,92.59,3,2000.0,7.11,Pending,1,1,0,29,1,SLA_Violation
80.74,81.71,3,2391.49,6.38,Pending,1,0,0,11,0,SLA_Violation
54.27,39.33,0,189.79,0.22,Running,0,1,0,2,0,Normal
80.17,90.0,1,1024.21,1.62,Running,0,1,0,10,0,Warning
48.71,38.9,0,230.54,0.77,Running,0,1,0,2,0,Normal
78.0,88.02,4,2663.91,8.85,Running,0,1,0,30,0,SLA_Violation
19.86,35.86,0,225.97,0.63,Running,0,1,0,2,0,Normal
79.63,85.96,3,2002.09,8.3,Pending,1,1,1,22,0,SLA_Violation
97.58,95.15,5,3551.41,22.0,CrashLoopBackOff,3,0,0,54,1,Failed
29.5,61.21,0,211.04,1.23,Running,0,1,0,0,0,Normal
39.97,37.81,0,440.69,0.69,Running,0,1,0,3,0,Normal
4.73,99.89,5,0.0,18.74,Unknown,4,0,1,88,1,Failed
3.99,91.8,4,4936.48,37.37,CrashLoopBackOff,3,0,1,24,1,Failed
4.79,95.23,6,0.0,10.0,Failed,2,0,1,42,1,Failed
23.93,37.11,0,396.01,0.25,Running,0,1,0,1,0,Normal
11.23,41.2,0,249.17,0.0,Running,0,1,0,3,0,Normal
23.76,33.15,0,251.62,0.0,Running,0,1,0,1,0,Normal
90.38,94.37,3,2825.76,5.0,Unknown,4,0,0,22,0,SLA_Violation
70.39,74.95,3,1679.64,4.17,Running,0,0,0,14,0,Warning
66.13,75.66,1,1637.18,4.96,Running,0,1,0,15,1,Warning
37.05,42.89,0,306.71,1.21,Running,0,1,0,0,0,Normal
87.46,83.69,5,3201.68,8.4,Pending,1,0,0,30,0,SLA_Violation
68.46,71.16,1,1588.97,3.96,Running,0,1,0,14,0,Warning
31.97,38.11,1,436.0,1.04,Running,0,1,0,1,0,Normal
31.91,44.41,0,217.4,0.7,Running,0,1,0,2,0,Normal
100.0,91.61,6,4347.91,14.1,Failed,2,0,1,32,1,Failed
22.15,31.29,0,187.55,0.51,Running,0,1,0,3,0,Normal
90.41,83.46,3,3259.64,8.02,Pending,1,0,0,24,0,SLA_Violation
91.18,84.71,4,2927.26,5.0,Pending,1,0,1,26,1,SLA_Violation
38.9,36.72,0,344.26,0.0,Running,0,1,0,3,0,Normal
21.05,40.97,1,224.13,0.73,Running,0,1,0,0,0,Normal
16.33,43.48,1,201.4,0.78,Running,0,1,0,1,0,Normal
88.75,84.52,2,2791.01,7.52,Running,0,0,1,18,0,SLA_Violation
24.61,24.91,0,142.99,0.67,Running,0,1,0,0,0,Normal
60.0,75.76,1,1420.97,4.18,Running,0,1,1,10,0,Warning
26.98,31.71,0,358.55,0.67,Running,0,1,0,2,0,Normal
86.9,90.35,4,2000.0,8.51,Running,0,1,0,28,1,SLA_Violation
36.12,24.83,0,280.47,0.48,Running,0,1,0,1,0,Normal
70.92,77.67,1,1929.41,4.58,Running,0,1,0,15,0,Warning
16.88,41.22,0,406.31,0.69,Running,0,1,0,1,0,Normal
80.73,90.0,1,1807.11,3.75,Running,0,0,0,14,0,Warning
40.45,36.45,0,301.91,0.32,Running,0,1,0,2,0,Normal
45.63,26.82,0,422.59,0.75,Running,0,1,0,2,0,Normal
60.81,77.94,2,869.99,4.13,Running,0,1,0,13,1,Warning
90.31,85.04,3,2561.77,10.91,Running,0,1,1,25,0,SLA_Violation
0.0,100.0,10,6962.59,25.04,Unknown,4,0,1,58,0,Failed
80.09,85.73,1,1277.25,3.01,Running,0,0,0,9,0,Warning
81.85,88.48,2,1668.86,2.62,Running,0,0,0,9,0,Warning
96.92,85.35,3,2332.43,7.68,Unknown,4,0,0,32,0,SLA_Violation
84.43,81.83,2,1624.46,3.96,Pending,1,1,0,5,0,Warning
85.26,90.79,2,2000.0,6.41,Running,0,1,0,35,0,SLA_Violation
0.0,96.55,10,0.0,42.55,Failed,2,0,0,59,1,Failed
99.72,94.4,5,4926.05,20.48,Failed,2,0,0,94,1,Failed
73.56,68.93,1,1160.82,4.12,Running,0,1,0,11,0,Warning
36.3,26.96,1,371.63,0.18,Running,0,1,0,1,0,Normal
95.76,94.87,10,0.0,19.84,Pending,1,0,0,43,1,Failed
28.04,32.94,0,240.27,0.41,Running,0,1,0,1,0,Normal
14.51,30.09,0,277.21,0.37,Running,0,1,0,3,0,Normal
27.59,34.38,0,338.36,0.94,Running,0,1,0,1,0,Normal
66.8,65.37,1,1187.39,3.01,Running,0,1,0,9,0,Warning
26.48,27.3,1,196.31,0.27,Running,0,1,0,3,0,Normal
31.81,40.95,0,255.41,0.29,Running,0,1,0,2,0,Normal
4.84,91.61,6,5573.13,10.0,Failed,2,0,0,51,0,Failed
82.84,89.51,3,2591.92,12.39,Running,0,0,0,12,1,SLA_Violation
33.5,24.96,0,292.36,0.0,Running,0,1,0,2,0,Normal
29.19,26.67,0,373.23,0.23,Running,0,1,0,1,0,Normal
28.83,28.64,1,439.11,0.34,Running,0,1,0,2,0,Normal
96.0,92.07,2,2741.03,7.74,Unknown,4,0,0,17,1,SLA_Violation
33.94,15.72,0,277.69,0.92,Running,0,1,0,1,0,Normal
29.51,20.95,0,295.81,1.35,Running,0,1,0,0,0,Normal
42.47,34.38,0,376.12,0.32,Running,0,1,0,0,0,Normal
60.0,67.6,1,1968.87,3.23,Running,0,0,0,4,0,Warning
27.57,32.0,0,452.33,1.31,Running,0,1,0,3,0,Normal
98.31,87.2,2,2647.81,5.0,Pending,1,1,0,13,1,SLA_Violation
44.77,23.32,0,317.34,0.0,Running,0,1,0,1,0,Normal
24.11,26.63,1,251.37,0.23,Running,0,1,0,0,0,Normal
24.52,43.33,0,211.61,0.61,Running,0,1,0,3,0,Normal
42.18,29.87,0,242.57,0.38,Running,0,1,0,2,0,Normal
92.08,88.97,5,2234.39,7.97,Running,0,1,0,27,0,SLA_Violation
18.98,41.81,1,332.69,0.35,Running,0,1,0,2,0,Normal
21.61,26.13,0,342.79,1.11,Running,0,1,0,0,0,Normal
7.29,88.0,6,4415.38,24.69,Failed,2,0,1,32,1,Failed
64.72,67.51,1,1299.67,3.79,Pending,1,1,0,5,1,Warning
83.88,80.0,3,2000.0,5.79,Pending,1,1,0,37,1,SLA_Violation
34.58,7.52,1,260.02,0.24,Running,0,1,0,1,0,Normal
43.88,31.15,1,330.64,0.57,Running,0,1,0,2,0,Normal
78.0,91.84,2,2607.7,8.02,Pending,1,1,0,40,0,SLA_Violation
99.0,80.0,4,3362.35,6.43,Running,0,1,1,15,0,SLA_Violation
74.3,74.64,1,1372.73,2.93,Pending,1,1,0,12,0,Warning
74.64,65.0,1,1725.17,3.08,Running,0,1,0,13,1,Warning
78.22,85.75,5,3128.57,5.93,Running,0,1,1,24,0,SLA_Violation
33.58,27.69,0,360.63,0.84,Running,0,1,0,1,0,Normal
4.12,97.67,4,5098.07,37.96,Unknown,4,0,0,51,1,Failed
66.25,80.96,2,1441.59,3.44,Running,0,0,0,12,0,Warning
72.73,77.02,1,1465.13,3.71,Running,0,0,0,4,0,Warning
45.78,44.85,0,369.53,0.27,Running,0,1,0,2,0,Normal
21.11,44.55,0,370.08,1.24,Running,0,1,0,3,0,Normal
23.96,32.7,0,168.84,0.3,Running,0,1,0,3,0,Normal
39.97,30.34,0,351.24,0.4,Running,0,1,0,0,0,Normal
86.94,82.26,3,2542.6,5.0,Running,0,1,1,13,0,SLA_Violation
28.13,18.7,0,396.48,0.89,Running,0,1,0,0,0,Normal
87.8,95.61,5,2025.54,10.49,Pending,1,0,0,30,1,SLA_Violation
97.8,99.54,3,3893.71,16.75,CrashLoopBackOff,3,0,1,99,1,Failed
81.35,85.36,3,2000.0,9.45,Running,0,1,1,10,0,SLA_Violation
83.45,89.76,5,2214.82,5.0,Running,0,0,1,11,1,SLA_Violation
32.7,15.88,0,294.51,0.0,Running,0,1,0,3,0,Normal
49.87,44.11,0,308.46,1.13,Running,0,1,0,1,0,Normal
21.54,40.43,1,315.98,0.63,Running,0,1,0,1,0,Normal
42.72,42.32,0,323.1,0.0,Running,0,1,0,2,0,Normal
20.4,33.77,0,307.47,0.0,Running,0,1,0,0,0,Normal
99.0,95.58,3,2801.06,7.14,Pending,1,0,0,25,0,SLA_Violation
83.73,83.24,3,2538.74,7.52,Running,0,0,1,34,1,SLA_Violation
17.58,38.34,0,287.58,0.0,Running,0,1,0,1,0,Normal
21.4,30.86,0,451.02,0.78,Running,0,1,0,2,0,Normal
61.32,78.89,1,1035.81,4.58,Pending,1,0,0,7,0,Warning
25.29,34.06,0,406.06,0.0,Running,0,1,0,1,0,Normal
16.03,29.16,0,383.07,0.0,Running,0,1,0,2,0,Normal
78.0,85.74,3,2775.87,9.4,Running,0,0,0,16,0,SLA_Violation
68.29,71.71,1,1846.17,1.63,Running,0,1,1,13,1,Warning
26.11,36.9,0,335.94,0.25,Running,0,1,0,2,0,Normal
85.21,80.0,4,2170.88,7.91,Running,0,0,1,32,0,SLA_Violation
79.11,88.29,4,2723.44,6.31,Running,0,0,1,26,0,SLA_Violation
31.7,25.37,0,283.47,0.81,Running,0,1,0,0,0,Normal
31.57,29.13,0,317.94,0.86,Running,0,1,0,1,0,Normal
10.8,93.65,3,5425.49,36.97,Unknown,4,0,0,89,0,Failed
78.0,84.45,2,2355.73,5.43,Pending,1,0,1,33,1,SLA_Violation
47.35,26.43,0,255.56,0.6,Running,0,1,0,2,0,Normal
62.38,71.83,1,1595.24,3.17,Running,0,1,0,13,0,Warning
71.25,70.77,1,1045.66,3.82,Running,0,1,0,10,0,Warning
5.09,95.9,5,0.0,12.31,CrashLoopBackOff,3,0,1,44,0,Failed
47.03,37.02,0,430.55,0.13,Running,0,1,0,1,0,Normal
8.88,97.21,3,5234.02,22.51,Failed,2,0,0,40,1,Failed
42.01,36.4,0,142.63,0.0,Running,0,1,0,1,0,Normal
28.14,38.1,1,295.47,1.11,Running,0,1,0,0,0,Normal
78.0,88.72,4,2000.0,8.52,Pending,1,1,1,27,0,SLA_Violation
84.43,90.1,3,2068.06,9.56,Running,0,1,0,26,0,SLA_Violation
80.33,79.67,1,1461.14,4.08,Running,0,0,0,8,0,Warning
